place_id,name,types,formatted_address,rating,user_ratings_total,geometry,website,formatted_phone_number,price_level,delivery,dine_in,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,opening_hours
ChIJyVf8GIzbfkcRI-Xhy4MU-q4,Poké Factory Padova,"['point_of_interest', 'restaurant', 'establishment', 'food']","Piazzale Mazzini, 74, 35137 Padova PD, Italy",3.9,327.0,"{'location': {'lat': 45.4139927, 'lng': 11.8742297}, 'viewport': {'northeast': {'lat': 45.4153872802915, 'lng': 11.8754816802915}, 'southwest': {'lat': 45.4126893197085, 'lng': 11.8727837197085}}}",http://www.pokefactory.it/,049 490 6523,,True,True,True,,True,True,True,,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2215'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2215'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2215'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2215'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:30\u202fPM']}"
ChIJ_eJp5n7bfkcR9LeZrxRo5T8,This is not a Sushi Bar | Padova,"['store', 'food', 'restaurant', 'point_of_interest', 'establishment']","Piazzale Mazzini, 74, 35137 Padova PD, Italy",3.5,13.0,"{'location': {'lat': 45.4139918, 'lng': 11.8742111}, 'viewport': {'northeast': {'lat': 45.4153868302915, 'lng': 11.87547238029151}, 'southwest': {'lat': 45.4126888697085, 'lng': 11.8727744197085}}}",https://www.thisisnotasushibar.com/,049 490 7367,,True,True,True,,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2215'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2215'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2215'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2215'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200910:15\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:30\u202fPM']}"
ChIJ7WYYAF3afkcRXRbTkqzqdOI,家乐福美食城（antica cina）,"['point_of_interest', 'establishment', 'food', 'restaurant']","Via Diego Valeri, 29, 35131 Padova PD, Italy",4.1,309.0,"{'location': {'lat': 45.4146464, 'lng': 11.8807787}, 'viewport': {'northeast': {'lat': 45.4159518302915, 'lng': 11.8821762302915}, 'southwest': {'lat': 45.41325386970851, 'lng': 11.8794782697085}}}",,049 830 6182,1.0,True,True,True,False,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1700'}}], 'weekday_text': ['Monday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 5:00\u202fPM\u2009–\u200912:00\u202fAM']}"
ChIJ4cqbx4_bfkcREDeLCZnbNeE,Atipico Porte Contarine,"['bar', 'restaurant', 'establishment', 'point_of_interest', 'food']","Via Giotto, 3, 35121 Padova PD, Italy",4.3,118.0,"{'location': {'lat': 45.4126314, 'lng': 11.8778998}, 'viewport': {'northeast': {'lat': 45.41403723029149, 'lng': 11.8793029802915}, 'southwest': {'lat': 45.41133926970849, 'lng': 11.8766050197085}}}",https://atipicoportecontarine.it/menu/,349 164 2026,,False,True,True,,,,True,True,"{'open_now': False, 'periods': [{'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1800'}}], 'weekday_text': ['Monday: Closed', 'Tuesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']}"
ChIJw48iCF3afkcR4_SD55t1YK4,Apple Restaurant Caffè,"['food', 'restaurant', 'point_of_interest', 'establishment']","Via Ugo Foscolo, 15b, 35131 Padova PD, Italy",4.7,10.0,"{'location': {'lat': 45.4153957, 'lng': 11.8814513}, 'viewport': {'northeast': {'lat': 45.4168574802915, 'lng': 11.8828480302915}, 'southwest': {'lat': 45.4141595197085, 'lng': 11.8801500697085}}}",,,,,True,True,,True,,True,True,
ChIJz0B0ViLbfkcRvFaOy2hzBNU,GBar 2.0,"['point_of_interest', 'bar', 'food', 'establishment', 'restaurant']","Via Giacomo Matteotti, 15/b, 35137 Padova PD, Italy",4.3,49.0,"{'location': {'lat': 45.411836, 'lng': 11.8770545}, 'viewport': {'northeast': {'lat': 45.4132532302915, 'lng': 11.8785244302915}, 'southwest': {'lat': 45.4105552697085, 'lng': 11.8758264697085}}}",,049 688 7350,,True,True,True,True,True,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']}"
ChIJsT-15NXbfkcRGFzX-x4K3T0,Pizzeria Arena,"['establishment', 'restaurant', 'point_of_interest', 'food']","Giardini dell'Arena, Corso Giuseppe Garibaldi, 35121 Padova PD, Italy",3.6,16.0,"{'location': {'lat': 45.4124088, 'lng': 11.879936}, 'viewport': {'northeast': {'lat': 45.41384808029149, 'lng': 11.8807401302915}, 'southwest': {'lat': 45.41115011970849, 'lng': 11.8780421697085}}}",,,,,True,True,,,True,True,True,
ChIJMTPrr3jbfkcRdXuAZ2qdAx8,La Pot Hot Pot - 辣尚瘾 LASHANGYIN,"['establishment', 'food', 'restaurant', 'point_of_interest']","Via Annibale da Bassano, 1, 35135 Padova PD, Italy",4.4,285.0,"{'location': {'lat': 45.4192416, 'lng': 11.8767698}, 'viewport': {'northeast': {'lat': 45.4206814302915, 'lng': 11.8779628302915}, 'southwest': {'lat': 45.4179834697085, 'lng': 11.8752648697085}}}",,049 956 0981,2.0,False,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:30\u202fPM']}"
ChIJRU8iCSHbfkcRZQF4qLVzKA0,Lashangyin,"['restaurant', 'food', 'point_of_interest', 'establishment']","Via Annibale da Bassano, 1, 35135 Padova PD, Italy",4.2,17.0,"{'location': {'lat': 45.4192416, 'lng': 11.8767698}, 'viewport': {'northeast': {'lat': 45.4206814302915, 'lng': 11.8779628302915}, 'southwest': {'lat': 45.4179834697085, 'lng': 11.8752648697085}}}",,049 956 0981,,,True,True,,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1830'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 6:30\u2009–\u200911:00\u202fPM']}"
ChIJ9emI96fFfkcRNHwU8c5l1uQ,Gold of Baessato,"['point_of_interest', 'establishment', 'food', 'restaurant']","Largo Europa, 14, 35137 Padova PD, Italy",4.6,205.0,"{'location': {'lat': 45.4110549, 'lng': 11.8766307}, 'viewport': {'northeast': {'lat': 45.41235848029149, 'lng': 11.8781024802915}, 'southwest': {'lat': 45.40966051970849, 'lng': 11.8754045197085}}}",https://goldofbaessato.it/,329 067 7017,,False,True,,True,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1930'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1930'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1930'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1930'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1930'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1930'}}], 'weekday_text': ['Monday: 7:30\u2009–\u200911:30\u202fPM', 'Tuesday: 7:30\u2009–\u200911:30\u202fPM', 'Wednesday: 7:30\u2009–\u200911:30\u202fPM', 'Thursday: 7:30\u2009–\u200911:30\u202fPM', 'Friday: 7:30\u2009–\u200911:30\u202fPM', 'Saturday: 7:30\u2009–\u200911:30\u202fPM', 'Sunday: Closed']}"
ChIJW80BLlvafkcRI-khj1EQXtY,Baessato Padova,"['establishment', 'restaurant', 'point_of_interest', 'food']","Largo Europa, 14, 35137 Padova PD, Italy",3.9,1606.0,"{'location': {'lat': 45.4110489, 'lng': 11.8766679}, 'viewport': {'northeast': {'lat': 45.4123624802915, 'lng': 11.8781210802915}, 'southwest': {'lat': 45.4096645197085, 'lng': 11.8754231197085}}}",,049 645 1282,2.0,False,True,True,True,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 6, 'time': '0130'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 0, 'time': '0130'}, 'open': {'day': 6, 'time': '0730'}}], 'weekday_text': ['Monday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:30\u202fAM\u2009–\u20091:30\u202fAM', 'Saturday: 7:30\u202fAM\u2009–\u20091:30\u202fAM', 'Sunday: 7:30\u202fAM\u2009–\u200910:00\u202fPM']}"
ChIJd8Y3JVvafkcRlOT13RNuSaQ,Hotel Europa,"['restaurant', 'point_of_interest', 'establishment', 'food', 'lodging']","Largo Europa, 9/10, 35137 Padova PD, Italy",4.0,793.0,"{'location': {'lat': 45.4108913, 'lng': 11.8771418}, 'viewport': {'northeast': {'lat': 45.4121992302915, 'lng': 11.8786436802915}, 'southwest': {'lat': 45.4095012697085, 'lng': 11.8759457197085}}}",http://www.hoteleuropapd.it/,049 661200,,,,,,,,,,"{'open_now': True, 'periods': [{'open': {'day': 0, 'time': '0000'}}], 'weekday_text': ['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']}"
ChIJR7KOCF_afkcRZEPSzXZqe_E,Zushi Padova,"['point_of_interest', 'establishment', 'restaurant', 'food']","Via Niccolò Tommaseo, 76/A, 35100 Padova PD, Italy",4.3,992.0,"{'location': {'lat': 45.4136601, 'lng': 11.8879831}, 'viewport': {'northeast': {'lat': 45.4150903302915, 'lng': 11.8894159302915}, 'southwest': {'lat': 45.4123923697085, 'lng': 11.8867179697085}}}",https://www.zushi.eu/,049 663488,2.0,True,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1900'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1900'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1900'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Sunday: 7:00\u2009–\u200911:00\u202fPM']}"
ChIJA12Qjl7afkcRjsEg1udYR78,Ytheca by Fiorital,"['restaurant', 'establishment', 'point_of_interest', 'store', 'food']","Via Carlo Rezzonico, 8, 35131 Padova PD, Italy",4.4,883.0,"{'location': {'lat': 45.4137911, 'lng': 11.884627}, 'viewport': {'northeast': {'lat': 45.4152258802915, 'lng': 11.8860383302915}, 'southwest': {'lat': 45.4125279197085, 'lng': 11.8833403697085}}}",https://www.ytheca.com/,049 830 0979,3.0,True,True,True,False,True,True,True,True,"{'open_now': False, 'periods': [{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1900'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1900'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1900'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1900'}}], 'weekday_text': ['Monday: 12:00\u2009–\u20093:30\u202fPM', 'Tuesday: 12:00\u2009–\u20093:30\u202fPM', 'Wednesday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Thursday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Friday: 12:00\u2009–\u20093:30\u202fPM, 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 7:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed']}"
ChIJr3ZPMFjafkcRv7xsLKoOVM4,Alì Baba E I 40 Panini Padova,"['point_of_interest', 'food', 'establishment', 'restaurant']","Via Giambattista Morgagni, 48, 35121 Padova PD, Italy",4.7,569.0,"{'location': {'lat': 45.4077749, 'lng': 11.8848009}, 'viewport': {'northeast': {'lat': 45.4091615802915, 'lng': 11.8862150302915}, 'southwest': {'lat': 45.4064636197085, 'lng': 11.8835170697085}}}",,049 817 1440,1.0,True,False,,False,True,True,False,False,"{'open_now': True, 'periods': [{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1130'}}], 'weekday_text': ['Monday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']}"
ChIJHZ7d41rafkcR162P5rYDR-w,Pinsa Pizzeria,"['point_of_interest', 'restaurant', 'food', 'establishment']","Corso Giuseppe Garibaldi, 13, 35137 Padova PD, Italy",4.4,1044.0,"{'location': {'lat': 45.4099205, 'lng': 11.8778878}, 'viewport': {'northeast': {'lat': 45.4112606302915, 'lng': 11.8793187302915}, 'southwest': {'lat': 45.4085626697085, 'lng': 11.8766207697085}}}",,049 295 8833,1.0,True,True,True,,True,True,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}], 'weekday_text': ['Monday: 12:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM']}"
ChIJBQpg8lrafkcRL3_XQQf-xDc,Bottega Del Caffè Dersut,"['restaurant', 'point_of_interest', 'food', 'establishment']","P.za Garibaldi, 10, 35122 Padova PD, Italy",3.9,92.0,"{'location': {'lat': 45.4091591, 'lng': 11.8780957}, 'viewport': {'northeast': {'lat': 45.4105002802915, 'lng': 11.8793117302915}, 'southwest': {'lat': 45.4078023197085, 'lng': 11.8766137697085}}}",https://botteghedelcaffe.dersut.it/,389 035 6253,2.0,False,True,,True,,,True,True,"{'open_now': True, 'periods': [{'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '0700'}}], 'weekday_text': ['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20097:00\u202fPM']}"
